code,species_name
PMPOA12010,BRACerec - Bearded Shorthusk (Brachyelytrum erectum) - SNA
PMPOA14020,BRIZmedi - Perennial Quaking Grass (Briza media) - SNA
PMPOA15211,BROMcili - Fringed Brome (Bromus ciliatus) - S5
PMPOA150D0,BROMcomm - Meadow Brome (Bromus commutatus) - SNA
PMPOA150G0,BROMerec - Upright Brome (Bromus erectus) - SNA
PMPOA150K0,BROMhord - Soft Brome (Bromus hordeaceus) - SNA
PMPOA150K1,BROMhoho - Soft Brome (Bromus hordeaceus ssp. hordeaceus) - SNA
PMPOA150L1,BROMiner - Smooth Brome (Bromus inermis) - SNA
PMPOA150M0,BROMjapo - Japanese Brome (Bromus japonicus) - SNA
PMPOA151M0,BROMlati - Broad-Glumed Brome (Bromus latiglumis) - S2
PMPOA15150,BROMrace - Bald Brome (Bromus racemosus) - SNA
PMPOA15160,BROMramo - Bald Brome (Bromus ramosus) - SNA
PMPOA15240,BROMripa - Asian Meadow Brome (Bromus riparius) - SNA
PMPOA151B0,BROMseca - Rye Brome (Bromus secalinus) - SNA
PMPOA151H0,BROMtect - Downy Brome (Bromus tectorum) - SNA
PMPOA15200,BROMxps - Lesser Soft Brome (Bromus x pseudothominii) - SNA
PMPOA08040,CALAbrev - American Beach Grass (Calamagrostis breviligulata) - S5
PMPOA17050,CALAcana - Bluejoint Reed Grass (Calamagrostis canadensis) - S5
PMPOA17052,CALAcaca - Bluejoint Reed Grass (Calamagrostis canadensis var. canadensis) - S5
PMPOA17058,CALAcala - Langsdorff's Reedgrass (Calamagrostis canadensis var. langsdorffii) - SNA
PMPOA17054,CALAcama - Bluejoint Reed Grass (Calamagrostis canadensis var. macouniana) - SNR
PMPOA170A0,CALAepig - Chee Reed Grass (Calamagrostis epigejos) - SNA
PMPOA170X0,CALApick - Pickering's Reed Grass (Calamagrostis pickeringii) - S5
PMPOA17170,CALAstri - Slim-stemmed Reed Grass (Calamagrostis stricta) - S2S3
PMPOA17171,CALAstin - Slim-stemmed Reed Grass (Calamagrostis stricta ssp. inexpansa) - S1
PMPOA17172,CALAstst - Slim-stemmed Reed Grass (Calamagrostis stricta ssp. stricta) - S1S2
PMPOA1H010,CINNarun - Sweet Wood Reed Grass (Cinna arundinacea) - S2
PMPOA1H020,CINNlati - Drooping Wood Reed Grass (Cinna latifolia) - S5
PMPOA4K2Z0,COLElong - Long-leaved Panicgrass (Coleataenia longifolia) - S3S4
PMPOA4K1Z4,COLElolo - Coastal Plain Panicgrass (Coleataenia longifolia ssp. longifolia) - S3S4
PMPOA1X010,CYNOcris - Crested Dog's-tail Grass (Cynosurus cristatus) - SNA
PMPOA1Y020,DACTglom - Orchard Grass (Dactylis glomerata) - SNA
PMPOA20030,DANTcomp - Flattened Oat Grass (Danthonia compressa) - S5
PMPOA200D0,DANTdecu - Mountain Heath Grass (Danthonia decumbens) - SNA
PMPOA20090,DANTseri - Silky Oat-Grass (Danthonia sericea) - SNA
PMPOA200A0,DANTspic - Poverty Oat Grass (Danthonia spicata) - S5
PMPOA220H0,DESCcesp - Tufted Hair Grass (Deschampsia cespitosa) - S4
PMPOA220H1,DESCcece - Tufted Hair Grass (Deschampsia cespitosa ssp. cespitosa) - S4
PMPOA24220,DICHacum - Woolly Panic Grass (Dichanthelium acuminatum) - SNA
PMPOA24030,DICHbore - Northern Panic Grass (Dichanthelium boreale) - S5
PMPOA24050,DICHclan - Deer-tongue Panic Grass (Dichanthelium clandestinum) - S3S4
PMPOA240A0,DICHdepa - Starved Panic Grass (Dichanthelium depauperatum) - S4S5
PMPOA24270,DICHdich - Forked Panic Grass (Dichanthelium dichotomum) - SNA
PMPOA24211,DICHdidi - forked panicgrass (Dichanthelium dichotomum ssp. dichotomum) - SNA
PMPOA24223,DICHimpl - Slender-stemmed Panicgrass (Dichanthelium implicatum) - S5
PMPOA242C0,DICHlanu - Woolly Panicgrass (Dichanthelium lanuginosum) - S4?
PMPOA24130,DICHleuc - Roughish Witchgrass (Dichanthelium leucothrix) - SNA
PMPOA24225,DICHlind - Lindheimer's Panicgrass (Dichanthelium lindheimeri) - SU
PMPOA24250,DICHline - Narrow-leaved Panic Grass (Dichanthelium linearifolium) - S3
PMPOA24120,DICHmeri - Matting Witchgrass (Dichanthelium meridionale) - SH
PMPOA24224,DICHport - American Panicgrass (Dichanthelium portoricense) - SU
PMPOA24110,DICHspre - Eaton's Witchgrass (Dichanthelium spretum) - S4
PMPOA4K350,DICHsubv - Soft-haired Panicgrass (Dichanthelium subvillosum) - S4S5
PMPOA24140,DICHvill - White-Hair Witchgrass (Dichanthelium villosissimum) - SNA
PMPOA240Y0,DICHxant - Slender Panic Grass (Dichanthelium xanthophysum) - S1
PMPOA270J0,DIGIisch - Smooth Crab Grass (Digitaria ischaemum) - SNA
PMPOA270S0,DIGIsang - Hairy Crab Grass (Digitaria sanguinalis) - SNA
PMPOA3M0F0,DIPLfusc - Bearded Sprangletop (Diplachne fusca) - SNA
PMPOA3M0A0,DIPLfufa - Bearded Sprangletop (Diplachne fusca var. fascicularis) - SNA
PMPOA2B010,DISTspic - Salt Grass (Distichlis spicata) - S4
PMPOA2D020,ECHIcrus - Large Barnyard Grass (Echinochloa crus-galli) - SNA
PMPOA2D0C0,ECHIfrum - Billion Dollar Grass (Echinochloa frumentacea) - SNA
PMPOA2D040,ECHImuri - Western Barnyard Grass (Echinochloa muricata) - SNA
PMPOA2D041,ECHImumi - Prickly Barnyard Grass (Echinochloa muricata var. microstachya) - SNA
PMPOA2D042,ECHImumu - Prickly Barnyard Grass (Echinochloa muricata var. muricata) - SNA
PMPOA2H044,ELYMcana - Canada Wild Rye (Elymus canadensis) - SNA
PMPOA2H047,ELYMcaca - Canada Wildrye (Elymus canadensis var. canadensis) - SNA
PMPOA2H0V0,ELYMhyst - Spreading Wild Rye (Elymus hystrix) - S1
PMPOA7H010,ELYMrepe - Quack Grass (Elymus repens) - SNA
PMPOA2H0Q0,ELYMtrac - Slender Wild Rye (Elymus trachycaulus) - S4
PMPOA2H0Q2,ELYMtrsu - Slender Wild Rye (Elymus trachycaulus ssp. subsecundus) - S4?
PMPOA2H0Q3,ELYMtrtr - Slender Wild Rye (Elymus trachycaulus ssp. trachycaulus) - S4
PMPOA2H1Z0,ELYMvirg - Virginia Wild Rye (Elymus virginicus) - S4
PMPOA2H0M1,ELYMviha - Virginia Wild Rye (Elymus virginicus var. halophilus) - SNR
PMPOA2H1Z2,ELYMviin - Intermediate Wildrye (Elymus virginicus var. intermedius) - SU
PMPOA2H1Z1,ELYMvivi - Virginia Wild Rye (Elymus virginicus var. virginicus) - S4
PMPOA2H043,ELYMwieg - Wiegand's Wild Rye (Elymus wiegandii) - S2
PMPOA2K070,ERAGcili - Stink Grass (Eragrostis cilianensis) - SNA
PMPOA2K110,ERAGmino - Little Love Grass (Eragrostis minor) - SNA
PMPOA2K190,ERAGpect - Tufted Love Grass (Eragrostis pectinacea) - SNA
PMPOA2K191,ERAGpepe - Tufted Love Grass (Eragrostis pectinacea var. pectinacea) - SNA
PMPOA2K1A0,ERAGpilo - India Love Grass (Eragrostis pilosa) - SNA
PMPOA2K1A2,ERAGpipi - Hairy Lovegrass (Eragrostis pilosa var. pilosa) - SNA
PMPOA2V020,FESTalta - Northern Rough Fescue (Festuca altaica) - S1
PMPOA2V1S0,FESTfili - Hair Fescue (Festuca filiformis) - SNA
PMPOA2V0N0,FESTovin - Ovina Fescue (Festuca ovina) - SNA
PMPOA2V200,FESTprol - Proliferous Fescue (Festuca prolifera) - S1S2
PMPOA2V201,FESTprpr - Proliferous Fescue (Festuca prolifera var. prolifera) - S1S2
PMPOA2V370,FESTrubr - Red Fescue (Festuca rubra) - S5
PMPOA2V210,FESTruar - Richardson's Fescue (Festuca rubra ssp. arctica) - SU
PMPOA2V0QA,FESTruar - Red Fescue (Festuca rubra ssp. arenaria) - S5
PMPOA2V371,FESTrufa - Flat-leaved Red Fescue (Festuca rubra ssp. fallax) - SNA
PMPOA2V0Q8,FESTruru - Red Fescue (Festuca rubra ssp. rubra) - S5
PMPOA2V1N0,FESTsubv - Nodding Fescue (Festuca subverticillata) - S2
PMPOA2V1W0,FESTtrac - Hard Fescue (Festuca trachyphylla) - SNA
PMPOA2Y030,GLYCbore - Northern Manna Grass (Glyceria borealis) - S5
PMPOA2Y040,GLYCcana - Canada Manna Grass (Glyceria canadensis) - S5
PMPOA2Y043,GLYCcaca - Canada Mannagrass (Glyceria canadensis var. canadensis) - S5
PMPOA2Y042,GLYCcala - Limp Mannagrass (Glyceria canadensis var. laxa) - S4?
PMPOA2Y070,GLYCflui - Water Manna Grass (Glyceria fluitans) - SNA
PMPOA2Y080,GLYCgran - Common Tall Manna Grass (Glyceria grandis) - S5
PMPOA2Y081,GLYCgrgr - Common Tall Manna Grass (Glyceria grandis var. grandis) - S5
PMPOA2Y0L0,GLYCmaxi - Rough Manna Grass (Glyceria maxima) - SNA
PMPOA2Y0A0,GLYCmeli - Slender Manna Grass (Glyceria melicaria) - S4
PMPOA2Y0F0,GLYCnota - Plicate Manna Grass (Glyceria notata) - SNA
PMPOA2Y0C0,GLYCobtu - Atlantic Manna Grass (Glyceria obtusa) - S4
PMPOA2Y0Q0,GLYCsept - Eastern Mannagrass (Glyceria septentrionalis) - SNA
PMPOA2Y0K0,GLYCstri - Fowl Manna Grass (Glyceria striata) - S5
PMPOA2Y0K2,GLYCstst - Fowl Mannagrass (Glyceria striata var. striata) - S5
PMPOA69080,GRAPmeli - Purple False Oats (Graphephorum melicoides) - S1
PMPOA17040,GREEcinn - Small Reedgrass (Greeneochloa coarctata) - SH
PMPOA37010,HOLClana - Common Velvet Grass (Holcus lanatus) - SNA
PMPOA38020,HORDbrac - Meadow Barley (Hordeum brachyantherum) - S1
PMPOA38022,HORDbrbr - Meadow Barley (Hordeum brachyantherum ssp. brachyantherum) - S1
PMPOA38070,HORDjuba - Foxtail Barley (Hordeum jubatum) - S5
PMPOA38072,HORDjuju - Foxtail Barley (Hordeum jubatum ssp. jubatum) - S5
PMPOA380C0,HORDvulg - Common Barley (Hordeum vulgare) - SNA
PMPOA380C3,HORDvuvu - Common Barley (Hordeum vulgare ssp. vulgare) - SNA
PMPOA690C0,KOELspic - Narrow False Oats (Koeleria spicata) - S3S4
PMPOA3L040,LEERoryz - Rice Cut Grass (Leersia oryzoides) - S5
PMPOA6P020,LEYMaren - European Lyme Grass (Leymus arenarius) - SNA
PMPOA6P030,LEYMmoll - Sea Lyme Grass (Leymus mollis) - S5
PMPOA6P031,LEYMmomo - Sea Lyme Grass (Leymus mollis ssp. mollis) - S5
PMPOA3U070,LOLIarun - Tall Fescue (Lolium arundinaceum) - SNA
PMPOA3U021,LOLImult - Annual Ryegrass (Lolium multiflorum) - SNA
PMPOA3U022,LOLIpere - Perennial Rye Grass (Lolium perenne) - SNA
PMPOA3U080,LOLIprat - Meadow Fescue (Lolium pratense) - SNA
PMPOA3U090,LOLIxfe - a Hybrid Rye-Grass (Lolium x festucaceum) - SNA
PMPOA43010,MILIeffu - Tall Millet Grass (Milium effusum) - S4
PMPOA43011,MILIefci - Tall Millet Grass (Milium effusum var. cisatlanticum) - S4
PMPOA44030,MISCsacc - Japanese Silver Grass (Miscanthus sacchariflorus) - SNA
PMPOA45010,MOLIcaer - Purple Moor Grass (Molinia caerulea) - SNA
PMPOA480U0,MUHLglom - Spiked Muhly (Muhlenbergia glomerata) - S4
PMPOA48110,MUHLmexi - Mexican Muhly (Muhlenbergia mexicana) - S4
PMPOA481D0,MUHLrace - Marsh Muhly (Muhlenbergia racemosa) - SNA
PMPOA481W0,MUHLunif - Bog Muhly (Muhlenbergia uniflora) - S5
PMPOA4A010,NARDstri - Moor Mat Grass (Nardus stricta) - SNA
PMPOA4J010,ORYZaspe - White-grained Mountain Rice (Oryzopsis asperifolia) - S5
PMPOA4K4Q0,PANIcapi - Common Witch Grass (Panicum capillare) - SNA
PMPOA4K0N0,PANIdich - Fall Panic Grass (Panicum dichotomiflorum) - S5
PMPOA4K0N4,PANIdidi - Fall Panicgrass (Panicum dichotomiflorum ssp. dichotomiflorum) - S5
PMPOA4K0N2,PANIdipu - Spreading Panicgrass (Panicum dichotomiflorum ssp. puritanorum) - S1?
PMPOA4K210,PANIhiso - Sonoran panicgrass (Panicum hirticaule ssp. sonorum) - SNA
PMPOA4K1F0,PANImili - Proso Millet (Panicum miliaceum) - SNA
PMPOA4K1F1,PANImimi - Proso Millet (Panicum miliaceum ssp. miliaceum) - SNA
PMPOA4K4D0,PANIphil - Philadelphia Panicgrass (Panicum philadelphicum) - S3S4
PMPOA4K2D0,PANIvirg - Old Switch Panicgrass (Panicum virgatum) - S4
PMPOA4R030,PHALarun - Reed Canary Grass (Phalaris arundinacea) - S5
PMPOA4R031,PHALarar - Reed Canarygrass (Phalaris arundinacea var. arundinacea) - S5
PMPOA4R060,PHALcana - Common Canary Grass (Phalaris canariensis) - SNA
PMPOA4U010,PHLEalpi - Alpine Timothy (Phleum alpinum) - S1
PMPOA4U050,PHLEprat - Common Timothy (Phleum pratense) - SNA
PMPOA4U052,PHLEprpr - Common Timothy (Phleum pratense ssp. pratense) - SNA
PMPOA4V010,PHRAaust - Common Reed (Phragmites australis) - S4
PMPOA4V011,PHRAauam - American Common Reed (Phragmites australis ssp. americanus) - S4
PMPOA4V012,PHRAauau - European Common Reed (Phragmites australis ssp. australis) - SNA
PMPOA4J030,PIPTcana - Canada Ricegrass (Piptatheropsis canadensis) - S3
PMPOA80020,PIPTpung - Slender Ricegrass (Piptatheropsis pungens) - S2
PMPOA4Z030,POAalpi - Alpine Blue Grass (Poa alpina) - SH
PMPOA4Z031,POAalal - Alpine Bluegrass (Poa alpina ssp. alpina) - SH
PMPOA4Z040,POAalso - Grove Blue Grass (Poa alsodes) - S4
PMPOA4Z060,POAannu - Annual Blue Grass (Poa annua) - SNA
PMPOA4Z510,POAarct - Arctic Blue Grass (Poa arctica) - SNA
PMPOA4Z0F0,POAbulb - Bulbous Blue Grass (Poa bulbosa) - SNA
PMPOA4Z0F1,POAbuvi - Bulbous Blue Grass (Poa bulbosa ssp. vivipara) - SNA
PMPOA4Z0K0,POAcomp - Canada Blue Grass (Poa compressa) - SNA
PMPOA4Z0Z0,POAglau - Glaucous Blue Grass (Poa glauca) - S3
PMPOA4Z0Z4,POAglgl - White Bluegrass (Poa glauca ssp. glauca) - S3
PMPOA4Z1S1,POAnemo - Wood Blue Grass (Poa nemoralis) - SNA
PMPOA4Z1X0,POApalu - Fowl Blue Grass (Poa palustris) - S5
PMPOA4Z210,POAprat - Kentucky Blue Grass (Poa pratensis) - S5
PMPOA4Z212,POApral - Kentucky Blue Grass (Poa pratensis ssp. alpigena) - SNR
PMPOA4Z215,POAprir - Kentucky Blue Grass (Poa pratensis ssp. irrigata) - SNA
PMPOA4Z216,POAprpr - Kentucky Blue Grass (Poa pratensis ssp. pratensis) - SNA
PMPOA4Z270,POAsalt - Weak Blue Grass (Poa saltuensis) - S5
PMPOA4Z340,POAsasa - Open Woodland Bluegrass (Poa saltuensis ssp. saltuensis) - S5
PMPOA4Z2H0,POAtriv - Rough Blue Grass (Poa trivialis) - SNA
PMPOA531P0,PUCCdist - Spreading Alkali Grass (Puccinellia distans) - SNA
PMPOA530B0,PUCCfasc - Saltmarsh Alkali Grass (Puccinellia fasciculata) - SNA
PMPOA531N0,PUCCmari - Seaside Alkali Grass (Puccinellia maritima) - SNA
PMPOA531J0,PUCCnutk - Alaska Alkaligrass (Puccinellia nutkaensis) - SNA
PMPOA531L0,PUCCpumi - Dwarf Alkali Grass (Puccinellia pumila) - S4S5
PMPOA531M0,PUCCtene - Tundra Alkali Grass (Puccinellia tenella) - SNA
PMPOA531E1,PUCCteal - Alaskan Goose-Grass (Puccinellia tenella ssp. alaskana) - SNA
PMPOA531E2,PUCCtela - Tundra Alkali Grass (Puccinellia tenella ssp. langeana) - SNA
PMPOA5C010,SCHIpurp - Purple Oat Grass (Schizachne purpurascens) - S4
PMPOA5C012,SCHIpupu - Purple False Melic (Schizachne purpurascens ssp. purpurascens) - S4
PMPOA5D0K0,SCHIscop - Little Bluestem (Schizachyrium scoparium) - SNA
PMPOA5D096,SCHIscsc - Little Bluestem (Schizachyrium scoparium var. scoparium) - SNA
PMPOA5K010,SECAcere - Common Rye (Secale cereale) - SNA
PMPOA5L0B0,SETAital - Foxtail Millet (Setaria italica) - SNA
PMPOA5L170,SETApumi - Yellow Foxtail (Setaria pumila) - SNA
PMPOA5L0V2,SETAvert - Bristly Bristle Grass (Setaria verticillata) - SNA
PMPOA5L0X0,SETAviri - Green Foxtail (Setaria viridis) - SNA
PMPOA5L0X4,SETAvivi - Green Foxtail (Setaria viridis var. viridis) - SNA
PMPOA5Q020,SORGnuta - Yellow False-sorghum (Sorghastrum nutans) - SNA
PMPOA5R020,SORGbico - Sorghum (Sorghum bicolor) - SNA
PMPOA5T060,SPHEinte - Slender Wedge Grass (Sphenopholis intermedia) - S4
PMPOA5S010,SPORalte - Smooth Cordgrass (Sporobolus alterniflorus) - S5
PMPOA5S090,SPORmich - Prairie Cordgrass (Sporobolus michauxianus) - S5
PMPOA5S080,SPORpumi - Saltmeadow Cordgrass (Sporobolus pumilus) - S5
PMPOA5V0X0,SPORvagi - Sheathed Dropseed (Sporobolus vaginiflorus) - SNA
PMPOA5V0X2,SPORvava - Sheathed Dropseed (Sporobolus vaginiflorus var. vaginiflorus) - SNA
PMPOA5S0D0,SPORxea - Mixed Cordgrass (Sporobolus x eatonianus) - SNA
PMPOA7H030,THINinte - Intermediate Wheat Grass (Thinopyrum intermedium) - SNA
PMPOA7H040,THINjunc - Russian Quack Grass (Thinopyrum junceum) - SNA
PMPOA8H010,THINobtu - Tall Wheat Grass (Thinopyrum obtusiflorum) - SNA
PMPOA8H020,THINpycn - Tick Quack Grass (Thinopyrum pycnanthum) - SNA
PMPOA61030,TORRpall - Pale False Manna Grass (Torreyochloa pallida) - S5
PMPOA61031,TORRpafe - Pale False Manna Grass (Torreyochloa pallida var. fernaldii) - S5
PMPOA61032,TORRpapa - Pale False Manna Grass (Torreyochloa pallida var. pallida) - S1
PMPOA69040,TRISflav - Yellow False Oats (Trisetum flavescens) - SNA
PMPOA6A010,TRITaest - Common Wheat (Triticum aestivum) - SNA
PMPOA6D010,VENTdubi - Ventenata (Ventenata dubia) - SNA
PMPOA88050,XElmo - a Hybrid Grass (X Elyhordeum montanense) - SNA
PMPOA6H010,ZEAmays - Corn (Zea mays) - SNA
PMPOA6H011,ZEAmama - Corn (Zea mays ssp. mays) - SNA
PMPOA6J010,ZIZAaqua - Southern Wild Rice (Zizania aquatica) - SU
PMPOA6J012,ZIZAaqaq - Eastern Wild Rice (Zizania aquatica var. aquatica) - SU
PMPOA6J030,ZIZApalu - Northern Wild Rice (Zizania palustris) - SNA
PMPOA6J031,ZIZApain - Northern Wild Rice (Zizania palustris var. interior) - SNA
PMPOA6J032,ZIZApapa - Northern Wild Rice (Zizania palustris var. palustris) - SNA
PMPON05010,PONTcord - Pickerelweed (Pontederia cordata) - S5
PMPOT03010,POTAalpi - Alpine Pondweed (Potamogeton alpinus) - S4
PMPOT03020,POTAampl - Large-leaved Pondweed (Potamogeton amplifolius) - S4
PMPOT03290,POTAberc - Narrow-leaved Small Pondweed (Potamogeton berchtoldii) - S4?
PMPOT030X3,POTAbebe - Narrow-leaved Small Pondweed (Potamogeton berchtoldii ssp. berchtoldii) - S4?
PMPOT03050,POTAconf - Alga Pondweed (Potamogeton confervoides) - S5
PMPOT03060,POTAcris - Curly Pondweed (Potamogeton crispus) - SNA
PMPOT03080,POTAepih - Ribbon-leaved Pondweed (Potamogeton epihydrus) - S5
PMPOT030B0,POTAfoli - Leafy Pondweed (Potamogeton foliosus) - S4S5
PMPOT030B2,POTAfofo - Leafy Pondweed (Potamogeton foliosus ssp. foliosus) - S4S5
PMPOT030C0,POTAfrie - Fries' Pondweed (Potamogeton friesii) - S2S3
PMPOT030D0,POTAgram - Variable-leaved Pondweed (Potamogeton gramineus) - S5
PMPOT030G0,POTAilli - Illinois Pondweed (Potamogeton illinoensis) - SNA
PMPOT030N0,POTAnata - Floating-leaved Pondweed (Potamogeton natans) - S5
PMPOT030P0,POTAnodo - Long-leaved Pondweed (Potamogeton nodosus) - S1
PMPOT030Q0,POTAoake - Oakes' Pondweed (Potamogeton oakesianus) - S4S5
PMPOT030R0,POTAobtu - Blunt-leaved Pondweed (Potamogeton obtusifolius) - S4
PMPOT030T0,POTAperf - Clasping-leaved Pondweed (Potamogeton perfoliatus) - S5
PMPOT030U0,POTApoly - oblong-leaved pondweed (Potamogeton polygonifolius) - S1
PMPOT030V0,POTAprae - White-stemmed Pondweed (Potamogeton praelongus) - S3
PMPOT030W0,POTApulc - Spotted Pondweed (Potamogeton pulcher) - S3
PMPOT030X0,POTApusi - Small Pondweed (Potamogeton pusillus) - S5
PMPOT030Y0,POTArich - Richardson's Pondweed (Potamogeton richardsonii) - S3
PMPOT030Z0,POTArobb - Robbins' Pondweed (Potamogeton robbinsii) - S4
PMPOT03100,POTAspir - Spiral Pondweed (Potamogeton spirillus) - S5
PMPOT031K0,POTAxco - a Hybrid Pondweed (Potamogeton x cognatus) - SNA
PMPOT031T0,POTAxni - a Hybrid Pondweed (Potamogeton x nitens) - SNA
PMPOT03270,POTAxrho - Rhode Island Pondweed (Potamogeton x rhodensis) - SNA
PMPOT031W0,POTAxsa - a Hybrid Pondweed (Potamogeton x saxonicus) - SNA
PMPOT031G0,POTAxsp - a Hybrid Pondweed (Potamogeton x spathuliformis) - SNA
PMPOT03160,POTAzost - Flat-stemmed Pondweed (Potamogeton zosteriformis) - S3
PMPOT03090,STUCfili - Thread-leaved Pondweed (Stuckenia filiformis) - S3
PMPOT030S0,STUCpect - Sago Pondweed (Stuckenia pectinata) - S4S5
PMPOT03140,STUCvagi - Sheathed Pondweed (Stuckenia vaginata) - SNA
PMRUP01050,RUPPmari - Sea Ditchgrass (Ruppia maritima) - S5
PMSCH02010,SCHEpalu - Marsh Scheuchzeria (Scheuchzeria palustris) - S5
PMSMI010M0,SMILrotu - Round-leaved Greenbrier (Smilax rotundifolia) - S4
PMSPA010G0,SPARacau - Stemless Bur-reed (Sparganium acaule) - S4S5
PMSPA01010,SPARamer - American Burreed (Sparganium americanum) - S5
PMSPA01020,SPARandr - Branching Bur-Reed (Sparganium androcladum) - S1
PMSPA010D0,SPARangu - Narrow-leaved Burreed (Sparganium angustifolium) - S5
PMSPA010F0,SPARemer - Green-fruited Burreed (Sparganium emersum) - S5
PMSPA010E0,SPAReury - Broad-fruited Burreed (Sparganium eurycarpum) - S4
PMSPA01060,SPARfluc - Floating Burreed (Sparganium fluctuans) - S4
PMSPA01080,SPARhype - Northern Burreed (Sparganium hyperboreum) - S2
PMSPA01090,SPARnata - Small Burreed (Sparganium natans) - S4
PMTYP01020,TYPHangu - Narrow-Leaved Cattail (Typha angustifolia) - SNA
PMTYP01040,TYPHlati - Broad-leaved Cattail (Typha latifolia) - S5
PMTYP01050,TYPHxgl - Blue Cattail (Typha x glauca) - SNA
PMXYR01040,XYRIcaro - Carolina Yellow-Eyed Grass (Xyris caroliniana) - SNA
PMXYR01060,XYRIdiff - Bog Yellow-eyed-grass (Xyris difformis) - S4
PMXYR01062,XYRIdidi - Bog Yellow-eyed-grass (Xyris difformis var. difformis) - S4
PMXYR010F0,XYRImont - Northern Yellow-Eyed-Grass (Xyris montana) - S4
PMZAN03010,ZANNpalu - Horned Pondweed (Zannichellia palustris) - S4
PMZOS02010,ZOSTmari - Common Eelgrass (Zostera marina) - S5
PPADI030B0,ADIApeda - Northern Maidenhair Fern (Adiantum pedatum) - S1
PPADI0B020,CRYPstel - Steller's Rockbrake (Cryptogramma stelleri) - S2
PPASP021K0,ASPLtric - Maidenhair Spleenwort (Asplenium trichomanes) - S3S4
PPASP021K2,ASPLtrtr - Maidenhair Spleenwort (Asplenium trichomanes ssp. trichomanes) - S3S4
PPASP02250,ASPLviri - Green Spleenwort (Asplenium viride) - S3
PPBLE05040,ANCHvirg - Virginia chain fern (Anchistea virginica) - S4
PPBLE05010,LORIareo - Netted Chain Fern (Lorinseria areolata) - S3S4
PPDEN01050,DENNpunc - Eastern Hay-Scented Fern (Dennstaedtia punctilobula) - S5
PPDEN08010,PTERaqui - Bracken Fern (Pteridium aquilinum) - S5
PPDEN08011,PTERaqla - Bracken Fern (Pteridium aquilinum var. latiusculum) - S5
PPDRY02020,ATHYfili - Common Lady Fern (Athyrium filix-femina) - S5
PPDRY02021,ATHYfian - Northeastern Lady Fern (Athyrium filix-femina var. angustum) - S5
PPDRY02024,ATHYficy - Northwestern Lady Fern (Athyrium filix-femina var. cyclosorum) - SNA
PPDRY07010,CYSTbulb - Bulblet Bladder Fern (Cystopteris bulbifera) - S4
PPDRY07030,CYSTfrag - Fragile Fern (Cystopteris fragilis) - S4
PPDRY07040,CYSTlaur - Laurentian Bladder Fern (Cystopteris laurentiana) - S2S3
PPDRY07050,CYSTmont - Mountain Bladder Fern (Cystopteris montana) - SNA
PPDRY07090,CYSTtenu - A Bladderfern (Cystopteris tenuis) - S4
PPDRY08010,DEPAacro - Silvery Glade Fern (Deparia acrostichoides) - S4
PPDRY0A030,DRYOcamp - Mountain Wood Fern (Dryopteris campyloptera) - S5
PPDRY0Z1P0,DRYOcain - a hybrid wood fern (Dryopteris campyloptera x intermedia) - SNA
PPDRY0Z1Q0,DRYOcama - a hybrid wood-fern (Dryopteris campyloptera x marginalis) - SNA
PPDRY0A040,DRYOcart - Spinulose Wood Fern (Dryopteris carthusiana) - S5
PPDRY0A090,DRYOcris - Crested Wood Fern (Dryopteris cristata) - S5
PPDRY0A0B0,DRYOfili - Male Fern (Dryopteris filix-mas) - S4
